Timestamp,Date,Sensor_Pct,Model_ETc
2026-04-17 09:03:42,100,1.07,OFF
2026-04-17 09:03:52,0.3,1.07,ON
2026-04-17 09:04:04,100,1.07,OFF
2026-04-17 09:04:16,0,1.07,ON
2026-04-17 09:04:28,0,1.07,ON
2026-04-17 09:04:38,100,1.07,OFF
2026-04-17 09:04:48,100,1.07,OFF
2026-04-17 09:05:00,100,1.07,OFF
2026-04-17 09:05:12,0,1.07,ON
2026-04-17 09:05:24,100,1.07,OFF
2026-04-17 09:05:36,100,1.07,OFF
2026-04-17 09:05:48,100,1.07,OFF
2026-04-17 09:06:00,0,1.07,ON
2026-04-17 09:06:12,0,1.07,ON
2026-04-17 09:06:24,100,1.07,OFF
2026-04-17 09:06:36,100,1.07,OFF
2026-04-17 09:06:48,0,1.07,ON
2026-04-17 09:07:00,100,1.07,OFF
2026-04-17 09:07:10,100,1.07,OFF
2026-04-17 09:07:20,0,1.07,ON
2026-04-17 09:07:32,100,1.07,OFF
2026-04-17 09:07:42,0,1.07,ON
2026-04-17 09:07:52,0,1.07,ON
2026-04-17 09:08:04,100,1.07,OFF
2026-04-17 09:08:16,100,1.07,OFF
2026-04-17 09:08:28,100,1.07,OFF
2026-04-17 09:08:40,100,1.07,OFF
2026-04-17 09:08:52,100,1.07,OFF
2026-04-17 09:09:04,1.2,1.07,ON
2026-04-17 09:09:16,0,1.07,ON
2026-04-17 09:09:28,0,1.07,ON
2026-04-17 09:09:40,0,1.07,ON
2026-04-17 09:09:50,0,1.07,ON
2026-04-17 09:10:00,100,1.07,OFF
2026-04-17 09:10:12,0,1.07,ON
2026-04-17 09:10:24,0,1.07,ON
2026-04-17 09:10:36,100,1.07,OFF
2026-04-17 09:10:48,0,1.07,ON
2026-04-17 09:11:00,0,1.07,ON
2026-04-17 09:11:12,100,1.07,OFF
2026-04-17 09:11:22,100,1.07,OFF
2026-04-17 09:11:32,0,1.07,ON
2026-04-17 09:11:44,100,1.07,OFF
2026-04-17 09:11:56,100,1.07,OFF
2026-04-17 09:12:08,0.1,1.07,ON
2026-04-17 09:12:20,0,1.07,ON
2026-04-17 09:12:30,0,1.07,ON
2026-04-17 09:12:40,0,1.07,ON
2026-04-17 09:12:50,0,1.07,ON
2026-04-17 09:13:00,100,1.07,OFF
2026-04-17 09:13:10,0,1.07,ON
2026-04-17 09:13:20,100,1.07,OFF
2026-04-17 09:13:30,0,1.07,ON
2026-04-17 09:13:40,100,1.07,OFF
2026-04-17 09:13:50,100,1.07,OFF
2026-04-17 09:14:00,100,1.07,OFF
2026-04-17 09:14:10,0,1.07,ON
2026-04-17 09:14:21,100,1.07,OFF
2026-04-17 09:14:31,100,1.07,OFF
2026-04-17 09:14:41,100,1.07,OFF
2026-04-17 09:14:51,0,1.07,ON
2026-04-17 09:15:01,100,1.07,OFF
2026-04-17 09:15:11,100,1.07,OFF
2026-04-17 09:15:21,100,1.07,OFF
2026-04-17 09:15:31,0,1.07,ON
2026-04-17 10:07:50,0,1.07,ON
2026-04-17 10:08:00,100,1.07,OFF
2026-04-17 10:08:11,0,1.07,ON
2026-04-17 10:08:20,0,1.07,ON
2026-04-17 10:08:30,78.9,1.07,OFF
2026-04-17 10:08:40,100,1.07,OFF
2026-04-17 10:08:50,100,1.07,OFF
2026-04-17 10:09:00,0,1.07,ON
2026-04-17 10:09:10,100,1.07,OFF
2026-04-17 10:09:20,0,1.07,ON
2026-04-17 10:09:30,100,1.07,OFF
2026-04-17 10:09:40,0,1.07,ON
2026-04-17 10:09:50,0,1.07,ON
2026-04-17 10:10:01,0,1.07,ON
2026-04-17 10:10:10,4.9,1.07,ON
2026-04-17 10:10:20,100,1.07,OFF
2026-04-17 10:10:30,0,1.07,ON
2026-04-17 10:10:40,0,1.07,ON
2026-04-17 10:10:50,100,1.07,OFF
2026-04-17 10:11:00,1.1,1.07,ON
2026-04-17 10:11:10,100,1.07,OFF
2026-04-17 10:11:20,100,1.07,OFF
2026-04-17 10:11:30,0,1.07,ON
2026-04-17 10:11:40,100,1.07,OFF
2026-04-17 10:11:50,0,1.07,ON
2026-04-17 10:12:00,0,1.07,ON
2026-04-17 10:12:10,0,1.07,ON
2026-04-17 10:12:20,0,1.07,ON
2026-04-17 10:12:30,100,1.07,OFF
2026-04-17 10:12:40,100,1.07,OFF
2026-04-17 10:12:50,100,1.07,OFF
2026-04-17 10:13:00,0,1.07,ON
2026-04-17 10:13:10,100,1.07,OFF
2026-04-17 10:13:20,0,1.07,ON
2026-04-17 10:13:30,100,1.07,OFF
2026-04-17 10:13:42,100,1.07,OFF
2026-04-17 10:18:58,100,1.07,OFF
2026-04-17 10:19:08,0,1.07,ON
2026-04-17 10:19:18,0,1.07,ON
2026-04-17 10:19:28,100,1.07,OFF
2026-04-17 10:19:38,0,1.07,ON
2026-04-17 10:19:48,0,1.07,ON
2026-04-17 10:19:58,0,1.07,ON
2026-04-17 10:20:08,0,1.07,ON
2026-04-17 10:20:18,100,1.07,OFF
2026-04-17 10:20:28,0,1.07,ON
2026-04-17 10:20:38,100,1.07,OFF
2026-04-17 10:20:48,0,1.07,ON
2026-04-17 10:20:58,100,1.07,OFF
2026-04-17 10:21:08,0,1.07,ON
2026-04-17 10:21:18,0,1.07,ON
2026-04-17 10:21:28,0,1.07,ON
2026-04-17 10:21:38,100,1.07,OFF
2026-04-17 10:21:49,0,1.07,ON
2026-04-17 10:21:58,100,1.07,OFF
2026-04-17 10:22:08,100,1.07,OFF
2026-04-17 10:22:18,0,1.07,ON
2026-04-17 10:22:28,0,1.07,ON
2026-04-17 10:22:38,100,1.07,OFF
2026-04-17 10:22:48,100,1.07,OFF
2026-04-17 10:22:58,100,1.07,OFF
2026-04-17 10:23:08,100,1.07,OFF
2026-04-17 10:23:18,100,1.07,OFF
2026-04-17 10:23:28,0,1.07,ON
2026-04-17 10:23:38,100,1.07,OFF
2026-04-17 10:23:49,0,1.07,ON
2026-04-17 10:23:58,0,1.07,ON
2026-04-17 10:24:08,0,1.07,ON
2026-04-17 10:24:18,100,1.07,OFF
